1206,迎江园 2室1厅1厨1卫 60.0m² 整租,2室1厅,60㎡,简装,高层(共7层),整租,鼓楼-热河南路-迎江园,有家私家电齐全,南京师范附属中学树人学校附属小学,3000
1207,江雁依山郡花园 3室2厅1厨2卫 127.94m² 整租,3室2厅,127.94㎡,精装,中层(共6层),整租,鼓楼-金陵小区-江雁依山郡花园 (江雁依山郡),有家私家电齐全,南京市象山小学,5000
1208,大石桥小区 1室1厅1厨1卫 36.12m² 整租,1室1厅,36.12㎡,精装,高层(共7层),整租,玄武-丹凤街-大石桥小区,有家私家电齐全,南京师范大学附属小学(同仁分校),3100
1209,石鼓路小区 2室1厅0厨1卫 55.0m² 整租,2室1厅,55㎡,精装,高层(共7层),整租,秦淮-新街口-石鼓路小区 (石鼓路),距离2号线汉中门站约364米空房,南京市石鼓路小学,2300
1210,珠江路小区 2室1厅1厨1卫 60.0m² 整租,2室1厅,60㎡,简装,中层(共8层),整租,玄武-珠江路-珠江路小区 (珠江路(玄武)),距离1号线珠江路站约464米随时看房空房,南京师范大学附属小学（珠江路校区）,3200
1211,万达西地 2室2厅1厨1卫 74.0m² 整租,2室2厅,75㎡,精装,高层(共28层),整租,建邺-万达广场-万达西地,距离2号线集庆门大街站约440米有家私电梯,南京市陶行知学校(小学部),4800
1212,佳和园 1室1厅1厨1卫 51.0m² 整租,1室1厅,51㎡,精装,低层(共33层),整租,建邺-万达广场-佳和园,有家私电梯,南京市科睿小学,3300
1213,金陵天成 1室1厅1厨1卫 52.0m² 整租,1室1厅,52㎡,精装,中层(共18层),整租,江宁-东山镇-金陵天成,电梯空房,南京市上元小学,2300
1214,如意里小区 3室1厅1厨1卫 68.0m² 整租,3室1厅,68㎡,简装,高层(共7层),整租,玄武-长江路-如意里小区 (如意里),距离3号线浮桥站约353米空房,南京市洪武北路红十字会小学,4400
1215,龙湖新壹城 2室0厅2厨2卫 40.0m² 整租,2室0厅,40㎡,精装,中层(共20层),整租,江宁-江宁大学城-龙湖新壹城,距离1号线南京交院站约46米电梯空房,南京晓庄学院实验小学,2250
1216,傅佐路小区 2室0厅1厨1卫 49.0m² 整租,2室0厅,49㎡,精装,高层(共5层),整租,鼓楼-湖南路-傅佐路小区 (傅佐路),空房,南京市赤壁路小学,3200
1217,青岛路小区 3室1厅1厨1卫 71.0m² 整租,3室1厅,71㎡,精装,中层(共6层),整租,鼓楼-宁海路-青岛路小区,空房,南京市汉口路小学,5000
1218,武夷名仕园 3室2厅1厨1卫 107.0m² 整租,3室2厅,107㎡,精装,高层(共18层),整租,江宁-江宁大学城-武夷名仕园,有家电有家私电梯,南京市齐武路小学,3000
1219,汇景新苑 3室2厅1厨2卫 130.0m² 整租,3室2厅,130㎡,精装,高层(共6层),整租,江宁-东山镇-汇景新苑,空房,南京市东山小学,3500
1220,方山熙园 1室1厅0厨1卫 35.0m² 整租,1室1厅,35㎡,简装,中层(共5层),整租,江宁-江宁大学城-方山熙园,空房,南京市月华路小学,1850
1221,万科都荟天地 1室1厅1厨1卫 42.43m² 整租,1室1厅,42.43㎡,精装,中层(共15层),整租,江宁-岔路口-万科都荟天地 (万科九都荟),有家私随时看房,南京市雨花台外国语小学(南站校区),2840
1222,都荟雅居 1室0厅0厨0卫 68.7m² 整租,1室0厅,68.7㎡,毛坯,高层(共32层),整租,江宁-岔路口-都荟雅居 (万科大都会),有家私随时看房,南京市雨花台外国语小学(南站校区),4020
1223,协众雅居 1室1厅1厨1卫 49.0m² 整租,1室1厅,49㎡,精装,高层(共19层),整租,江宁-江宁大学城-协众雅居,距离1号线南京交院站约391米有家电有家私电梯,南京晓庄学院实验小学,2000
1224,文昌街2号 2室1厅1厨1卫 55.7m² 整租,2室1厅,55.7㎡,精装,高层(共6层),整租,玄武-珠江路-文昌街2号,距离3号线鸡鸣寺站约401米空房,南京市玄武高级中学梅园中学（初中部）,4000
1225,印湖山庄 1室1厅1厨1卫 60.2m² 整租,1室1厅,60.2㎡,精装,高层(共7层),整租,江宁-江宁大学城-印湖山庄,有家私家电齐全,南京市天景山小学,1900
1226,万科和昌金域东方 3室2厅1厨1卫 88.0m² 整租,3室2厅,88㎡,精装,高层(共3层),整租,江宁-江宁大学城-万科和昌金域东方 (万科金域东方),空房,南京市梅龙湖学校(小学部),2800
1227,南农大小区 3室1厅1厨1卫 93.0m² 整租,3室1厅,93㎡,精装,高层(共7层),整租,玄武-卫岗-南农大小区,有家私家电齐全,南京市孝陵卫中心小学,3900
1228,虎踞关小区 2室1厅1厨1卫 53.0m² 整租,2室1厅,53㎡,简装,高层(共4层),整租,鼓楼-宁海路-虎踞关小区 (虎踞关),空房,南京市芳草园小学（凤凰校区）,4000
1229,辰龙广场 1室1厅1厨1卫 43.78m² 整租,1室1厅,43.78㎡,简装,低层(共27层),整租,鼓楼-凤凰西街-辰龙广场,有家私电梯,南京市银城小学,3100
1230,武学园小区 2室1厅1厨1卫 63.0m² 整租,2室1厅,63㎡,精装,中层(共30层),整租,秦淮-新街口-武学园小区,距离1号线张府园站约302米有家私电梯,南京市火瓦巷小学,3400
1231,安将军巷 3室1厅1厨1卫 74.0m² 整租,3室1厅,74㎡,精装,中层(共7层),整租,玄武-长江路-安将军巷,空房,南京市长江路小学,4800
1232,凤凰花园城静幽园 2室2厅1厨1卫 71.0m² 整租,2室2厅,71㎡,简装,低层(共7层),整租,鼓楼-凤凰西街-凤凰花园城静幽园,有家私家电齐全,南京市凤凰花园城小学,4000
1233,花红园社区休闲苑 2室1厅1厨1卫 53.0m² 整租,2室1厅,53㎡,简装,低层(共7层),整租,玄武-珠江路-花红园社区休闲苑 (花红园),距离3号线浮桥站约315米空房,南京市成贤街小学,3400
1234,丁家桥小区 1室2厅1厨1卫 52.0m² 整租,1室2厅,52㎡,简装,高层(共7层),整租,鼓楼-湖南路-丁家桥小区,空房,南京市马台街小学,2500
1235,九莲塘小区 1室0厅1厨1卫 40.0m² 整租,1室0厅,40㎡,简装,高层(共7层),整租,秦淮-常府街-九莲塘小区 (九莲塘),距离3号线常府街站约161米有家私家电齐全,南京市马府街小学,1950
1236,时代华府 1室0厅1厨1卫 41.0m² 整租,1室0厅,41㎡,精装,中层(共18层),整租,玄武-丹凤街-时代华府,电梯空房,南京师范大学附属小学(同仁分校),3100
1237,淮海新村 2室1厅1厨1卫 53.0m² 整租,2室1厅,53㎡,精装,高层(共7层),整租,秦淮-新街口-淮海新村,距离3号线常府街站约375米空房,南京市火瓦巷小学,3600
1238,仁恒江湾城二期 3室2厅1厨2卫 128.0m² 整租,3室2厅,128㎡,精装,低层(共32层),整租,建邺-奥体-仁恒江湾城二期,电梯空房,南京小红花小学,10000
1239,北门桥路高层住宅小区 1室1厅1厨1卫 50.0m² 整租,1室1厅,50㎡,精装,低层(共30层),整租,玄武-珠江路-北门桥路高层住宅小区,距离1号线珠江路站约435米有家电有家私电梯,南京市洪武北路红十字会小学,3400
1240,百子亭小区 2室1厅1厨1卫 63.25m² 整租,2室1厅,63.25㎡,精装,低层(共7层),整租,玄武-玄武门-百子亭小区 (百子亭),距离1号线玄武门站约428米有家私家电齐全,南京市中央路小学,7200
1241,中保绿苑 4室1厅1厨1卫 110.0m² 整租,4室1厅,110㎡,精装,高层(共11层),整租,鼓楼-龙江-中保绿苑,距离4号线龙江站约382米空房,南京市宝船小学,4000
1242,五台山小区 2室1厅1厨1卫 69.0m² 整租,2室1厅,69㎡,精装,低层(共6层),整租,鼓楼-华侨路-五台山小区 (五台山),空房,南京市鼓楼区第一中心小学,5200
1243,鸡鸣山庄 3室1厅1厨1卫 52.04m² 整租,3室1厅,80㎡,毛坯,高层(共6层),整租,玄武-玄武门-鸡鸣山庄,有家电有家私,南京市中央路小学,3000
1244,万科和昌金域东方 3室1厅1厨1卫 88.48m² 整租,3室1厅,88.48㎡,精装,低层(共11层),整租,江宁-江宁大学城-万科和昌金域东方 (万科金域东方),空房,南京市梅龙湖学校(小学部),2650
1245,万科和昌金域东方 3室2厅1厨1卫 90.0m² 整租,3室2厅,90㎡,精装,高层(共18层),整租,江宁-江宁大学城-万科和昌金域东方 (万科金域东方),空房,南京市梅龙湖学校(小学部),3000
1246,广州路小区 2室1厅1厨1卫 53.0m² 合租,2室1厅,53㎡,简装,高层(共7层),合租,鼓楼-宁海路-广州路小区 (广州路),距离1号线珠江路站约461米有家私家电齐全,南京市鼓楼区第一中心小学,2800
1247,西方巷 1室1厅1厨1卫 37.0m² 整租,1室1厅,37㎡,简装,低层(共7层),整租,秦淮-新街口-西方巷,距离3号线常府街站约412米有家私家电齐全,南京市火瓦巷小学,3200
1248,南湾营馨康苑 2室1厅1厨1卫 65.22m² 整租,2室1厅,65.22㎡,精装,中层(共6层),整租,栖霞-马群-南湾营馨康苑,空房,南京市南湾营小学,2100
1249,佳和园 1室1厅1厨1卫 51.0m² 整租,1室1厅,51㎡,精装,中层(共33层),整租,建邺-万达广场-佳和园,电梯空房,南京市科睿小学,3500
1250,弘辉龙江里 2室2厅1厨1卫 54.9m² 整租,2室2厅,54.9㎡,精装,低层(共16层),整租,鼓楼-龙江-弘辉龙江里 (龙江里),有家私电梯,南京市银城小学,5800
1251,正泰大厦 5室1厅0厨1卫 141.0m² 整租,5室1厅,141㎡,简装,高层(共30层),整租,鼓楼-龙江-正泰大厦,有家电有家私电梯,南京市龙江小学,6000
1252,中央路小区 2室1厅1厨1卫 64.62m² 整租,2室1厅,64.62㎡,简装,中层(共7层),整租,鼓楼-三牌楼-中央路小区,空房,南京市中央路小学,3300
1253,永庆村小区 2室1厅1厨1卫 56.51m² 整租,2室1厅,56.51㎡,精装,高层(共7层),整租,鼓楼-华侨路-永庆村小区,距离2号线上海路站约397米有家私家电齐全,南京市拉萨路小学,4300
1254,中海凯旋门 1室1厅1厨1卫 42.0m² 整租,1室1厅,42㎡,精装,低层(共34层),整租,鼓楼-三牌楼-中海凯旋门,有家私电梯,南京市财经大学附属小学,3000
1255,凯润金城 3室2厅1厨2卫 115.0m² 整租,3室2厅,115㎡,精装,低层(共11层),整租,玄武-长江路-凯润金城,距离1号线珠江路站约422米有家私家电齐全,南京市洪武北路红十字会小学,13000
1256,百水芊城云水坊 2室1厅1厨1卫 65.0m² 整租,2室1厅,65㎡,毛坯,高层(共6层),整租,栖霞-马群-百水芊城云水坊,有家私家电齐全,南京市南湾营小学,1750
1257,银城一方山 1室1厅1厨1卫 53.68m² 整租,1室1厅,53.68㎡,精装,高层(共5层),整租,江宁-江宁大学城-银城一方山,空房,南京市齐武路小学,2800
1258,南京华夏大厦 3室2厅1厨1卫 124.0m² 整租,3室2厅,124㎡,精装,高层(共32层),整租,鼓楼-华侨路-南京华夏大厦 (华夏大厦),电梯空房,南京市鼓楼区第一中心小学,6800
1259,亚东国际公寓 2室2厅1厨1卫 95.0m² 整租,2室2厅,95㎡,精装,低层(共28层),整租,雨花台-能仁里-亚东国际公寓,有家私电梯,南京市雨花台小学,4100
1260,四牌楼小区 1室1厅1厨1卫 68.0m² 整租,1室1厅,68㎡,精装,中层(共9层),整租,玄武-珠江路-四牌楼小区 (四牌楼),有家私家电齐全,南京师范大学附属小学（珠江路校区）,3300
1261,万达东坊小区 1室1厅1厨1卫 45.0m² 整租,1室1厅,45㎡,精装,高层(共7层),整租,建邺-万达广场-万达东坊小区 (万达东坊),空房,南京市晓庄学院第一实验小学,3200
1262,玉兰小区 2室1厅1厨1卫 60.0m² 整租,2室1厅,60㎡,简装,中层(共6层),整租,雨花台-宁南-玉兰小区,空房,南京市雨花台外国语小学,2700
1263,市政天元城 3室2厅1厨2卫 149.94m² 整租,3室2厅,149.94㎡,精装,低层(共10层),整租,江宁-科学园-市政天元城,空房,南京市江宁科学园小学,5000
1264,翰香苑 4室0厅1厨2卫 90.0m² 整租,4室0厅,90㎡,简装,中层(共6层),整租,江宁-江宁大学城-翰香苑,有家私家电齐全,南京市齐武路小学,2200
1265,公教一村 2室0厅1厨1卫 51.0m² 整租,2室0厅,51㎡,精装,低层(共5层),整租,玄武-北京东路-公教一村,距离3号线鸡鸣寺站约341米有家私家电齐全,南京市北京东路小学,5500
1266,唱经楼安全文明小区 2室0厅2厨2卫 46.0m² 整租,2室0厅,46㎡,精装,低层(共28层),整租,玄武-丹凤街-唱经楼安全文明小区,距离1号线珠江路站约257米电梯空房,南京师范大学附属小学(同仁分校),2000
1267,中海凤凰熙岸四期玺荟 1室1厅1厨1卫 57.14m² 整租,1室1厅,57.14㎡,精装,低层(共28层),整租,鼓楼-凤凰西街-中海凤凰熙岸四期玺荟 (中海凤凰熙岸玺荟),电梯空房,南京市芳草园小学（凤凰校区）,4500
1268,湖心花园 3室1厅1厨1卫 82.31m² 整租,3室1厅,82.31㎡,精装,低层(共7层),整租,建邺-水西门-湖心花园,空房,南京市南湖第二小学,4600
1291,华菁水苑 3室2厅1厨1卫 82.0m² 整租,3室2厅,82㎡,简装,低层(共11层),整租,江宁-江宁大学城-华菁水苑,有家电有家私随时看房,南京市齐武路小学,2400
1292,武夷名仕园 1室0厅1厨1卫 30.0m² 合租,1室0厅,30㎡,简装,中层(共11层),合租,江宁-江宁大学城-武夷名仕园,有家电有家私,南京市齐武路小学,1200
1293,银城一方山 4室2厅1厨2卫 208.0m² 整租,4室2厅,208㎡,简装,共4层,整租,江宁-江宁大学城-银城一方山,有家私家电齐全,南京市齐武路小学,4500
1294,招商方山里花园 3室1厅1厨2卫 85.0m² 整租,3室1厅,85㎡,精装,高层(共11层),整租,江宁-江宁大学城-招商方山里花园 (招商方山里),有家私家电齐全,南京市齐武路小学,3200
1295,西家大塘 1室1厅1厨1卫 43.0m² 整租,1室1厅,43㎡,精装,中层(共5层),整租,玄武-玄武门-西家大塘,空房,南京市中央路小学,3500
1296,木马公寓 1室0厅1厨1卫 27.71m² 整租,1室0厅,27.71㎡,精装,高层(共32层),整租,玄武-丹凤街-木马公寓,距离1号线珠江路站约335米随时看房电梯空房,南京师范大学附属小学(同仁分校),3000
1297,木马公寓 1室0厅1厨1卫 28.0m² 整租,1室0厅,28㎡,精装,低层(共32层),整租,玄武-丹凤街-木马公寓,距离1号线珠江路站约335米电梯空房,南京师范大学附属小学(同仁分校),3200
1298,易盛家园 2室1厅1厨1卫 62.47m² 整租,2室1厅,62.47㎡,精装,高层(共17层),整租,鼓楼-小市-易盛家园,电梯空房,南京市象山小学,4600
1299,武夷名仕园 3室2厅1厨1卫 99.0m² 整租,3室2厅,99㎡,精装,中层(共11层),整租,江宁-江宁大学城-武夷名仕园,有家电有家私,南京市齐武路小学,3000
1300,新河二村 2室1厅1厨1卫 72.0m² 整租,2室1厅,72㎡,精装,低层(共6层),整租,鼓楼-定淮门大街-新河二村,空房,南京师范附属中学树人学校附属小学,3400
1301,辰龙雅苑 1室1厅1厨1卫 42.81m² 整租,1室1厅,42.81㎡,精装,高层(共17层),整租,鼓楼-草场门大街-辰龙雅苑,有家私电梯,南京市宝船小学,2800
1302,大邦紫云阁 2室2厅1厨1卫 100.0m² 整租,2室2厅,100㎡,精装,中层(共7层),整租,秦淮-月牙湖-大邦紫云阁,空房,南京市中山小学,4100
1303,恒基中心公寓 1室0厅1厨1卫 32.0m² 整租,1室0厅,32㎡,精装,高层(共15层),整租,玄武-丹凤街-恒基中心公寓,距离1号线珠江路站约402米有家私电梯,南京师范大学附属小学(同仁分校),3100
1304,宇业东方红郡 2室1厅1厨1卫 86.0m² 整租,2室1厅,86㎡,精装,低层(共11层),整租,江宁-麒麟镇-宇业东方红郡 (东方红郡),有家私家电齐全,南京市麒麟中心小学,2400
1305,北京东路小区 2室2厅1厨1卫 63.0m² 整租,2室2厅,63㎡,精装,中层(共6层),整租,玄武-北京东路-北京东路小区 (北京东路),距离4号线九华山站约259米空房,南京市北京东路小学,4200
1306,清凉山庄 2室1厅1厨2卫 50.0m² 整租,2室1厅,50㎡,简装,低层(共7层),整租,鼓楼-宁海路-清凉山庄,随时看房空房,南京市凤凰街小学,2800
1307,虎踞路 2室1厅1厨1卫 62.39m² 整租,2室1厅,62.39㎡,简装,高层(共7层),整租,鼓楼-华侨路-虎踞路,距离2号线汉中门站约168米空房,南京市芳草园小学（凤凰校区）,3100
1308,清凉山庄 2室2厅1厨1卫 69.0m² 整租,2室2厅,69㎡,精装,高层(共7层),整租,鼓楼-宁海路-清凉山庄,空房,南京市凤凰街小学,4000
1309,高楼门 2室1厅1厨1卫 59.4m² 整租,2室1厅,59.4㎡,简装,低层(共6层),整租,玄武-玄武门-高楼门,随时看房空房,南京市中央路小学,3200
1310,湖滨公寓 3室2厅1厨1卫 95.6m² 整租,3室2厅,95.6㎡,简装,低层(共6层),整租,江宁-百家湖-湖滨公寓,有家电有家私,南京市百家湖小学,3800
1311,成贤街小区 3室1厅1厨1卫 115.0m² 整租,3室1厅,115㎡,简装,高层(共33层),整租,玄武-珠江路-成贤街小区 (成贤街),距离3号线浮桥站约388米电梯空房,南京师范大学附属小学（珠江路校区）,6300
1312,银龙鑫苑 2室1厅1厨1卫 60.0m² 整租,2室1厅,60㎡,简装,高层(共11层),整租,秦淮-月牙湖-银龙鑫苑,空房,南京市瑞金北村小学（分部）,2000
1313,将军巷小区 1室1厅1厨1卫 40.0m² 整租,1室1厅,40㎡,精装,高层(共7层),整租,玄武-珠江路-将军巷小区 (将军巷),空房,南京师范大学附属小学（珠江路校区）,3000
1314,西祠胡同 1室0厅0厨1卫 25.0m² 整租,1室0厅,25㎡,精装,高层(共9层),整租,建邺-茶南-西祠胡同,距离2号线云锦路站约385米有家私随时看房,南京市江东门小学,2300
1315,汇杰公寓 3室2厅1厨2卫 130.0m² 整租,3室2厅,130㎡,精装,中层(共18层),整租,玄武-丹凤街-汇杰公寓,距离1号线珠江路站约342米电梯空房,南京师范大学附属小学(同仁分校),8500
1316,北极山村 2室0厅1厨1卫 49.0m² 整租,2室0厅,49㎡,简装,低层(共4层),整租,玄武-玄武门-北极山村,有家私,南京市中央路小学,3000
1317,板仓街小区 1室1厅1厨1卫 20.0m² 整租,1室1厅,20㎡,简装,中层(共6层),整租,玄武-锁金村-板仓街小区 (板仓街),空房,南京市锁金新村第一小学,1850
1318,南湾营宁康苑 3室1厅1厨1卫 99.0m² 整租,3室1厅,99㎡,精装,低层(共6层),整租,栖霞-马群-南湾营宁康苑,空房,南京市南湾营小学,2500
1319,中海凤凰熙岸 2室2厅1厨1卫 99.0m² 整租,2室2厅,99㎡,精装,中层(共18层),整租,鼓楼-凤凰西街-中海凤凰熙岸,有家私电梯,南京市芳草园小学（凤凰校区）,8500
1320,阳光金峰阁 1室0厅1厨1卫 45.0m² 整租,1室0厅,45㎡,精装,低层(共19层),整租,鼓楼-龙江-阳光金峰阁,距离4号线龙江站约135米有家电有家私电梯,南京市白云园小学,2500
1321,幸福城芙蓉园 2室1厅1厨1卫 68.0m² 整租,2室1厅,68㎡,简装,低层(共18层),整租,栖霞-马群-幸福城芙蓉园 (花港幸福城芙蓉园),电梯空房,南京市花港第一小学,2500
1322,弘瑞广场 2室2厅1厨1卫 81.72m² 整租,2室2厅,81.72㎡,精装,中层(共10层),整租,建邺-应天西路-弘瑞广场 (第七大道 弘瑞广场),有家电有家私,南师大附中新城小学(怡康街分校),4200
1323,天元吉第城 3室2厅0厨2卫 108.0m² 整租,3室2厅,108㎡,精装,低层(共6层),整租,江宁-东山镇-天元吉第城,空房,南京市天景山小学,2800
1324,新河二村 2室1厅1厨1卫 48.45m² 整租,2室1厅,48.45㎡,简装,高层(共7层),整租,鼓楼-定淮门大街-新河二村,空房,南京师范附属中学树人学校附属小学,3200
1325,拉萨路小区 2室0厅1厨1卫 35.0m² 整租,2室0厅,35㎡,简装,中层(共6层),整租,鼓楼-华侨路-拉萨路小区 (拉萨路),有家电有家私,南京市拉萨路小学,2400
1326,石婆婆巷小区 1室1厅1厨1卫 40.0m² 整租,1室1厅,40㎡,简装,高层(共7层),整租,玄武-丹凤街-石婆婆巷小区 (石婆婆巷),距离1号线鼓楼站约489米空房,南京师范大学附属小学(同仁分校),2200
1327,东郊小镇第七街区 2室1厅1厨1卫 45.0m² 整租,2室1厅,45㎡,精装,高层(共7层),整租,江宁-麒麟镇-东郊小镇第七街区,有家私家电齐全,南京市麒麟镇锁石小学,1800
1328,南湾营馨康苑 2室1厅1厨1卫 65.0m² 整租,2室1厅,65㎡,简装,高层(共11层),整租,栖霞-马群-南湾营馨康苑,空房,南京市南湾营小学,2200
1329,棉鞋营小区 3室1厅1厨1卫 71.0m² 整租,3室1厅,71㎡,精装,高层(共6层),整租,秦淮-常府街-棉鞋营小区 (棉鞋营),有家私家电齐全,南京市马府街小学,4000
1330,北京东路小区 3室2厅1厨1卫 110.0m² 整租,3室2厅,100㎡,精装,高层(共7层),整租,玄武-北京东路-北京东路小区 (北京东路),距离4号线九华山站约259米有家私家电齐全,南京市北京东路小学,4700
1351,西家大塘 2室1厅1厨1卫 59.69m² 整租,2室1厅,59.69㎡,简装,高层(共6层),整租,玄武-玄武门-西家大塘,空房,南京市中央路小学,4000
1352,金域中央街区 2室2厅1厨1卫 84.0m² 整租,2室2厅,84㎡,精装,低层(共6层),整租,鼓楼-五塘广场-金域中央街区,有家电有家私,南京市鼓楼区旭日景城小学,3900
1353,港龙园 2室1厅1厨1卫 61.0m² 整租,2室1厅,61㎡,简装,低层(共6层),整租,鼓楼-龙江-港龙园,有家私家电齐全,南京市龙江小学,4000
1354,凤凰庄 2室1厅1厨1卫 50.0m² 整租,2室2厅,50㎡,精装,低层(共7层),整租,鼓楼-汉中门大街-凤凰庄,距离2号线莫愁湖站约498米有家私家电齐全,南京市凤凰街小学,3900
1355,锁金四村 2室1厅1厨1卫 57.7m² 整租,2室1厅,57.7㎡,毛坯,低层(共7层),整租,玄武-锁金村-锁金四村,随时看房空房,南京市锁金新村第二小学,2600
1356,西祠胡同 1室0厅1厨1卫 27.0m² 整租,1室0厅,27㎡,精装,高层(共9层),整租,建邺-茶南-西祠胡同,距离2号线云锦路站约385米有家私随时看房,南京市江东门小学,2200
1357,新河一村 3室1厅1厨1卫 89.0m² 整租,3室1厅,89㎡,简装,中层(共7层),整租,鼓楼-热河南路-新河一村,有家私家电齐全,南京师范附属中学树人学校附属小学,5500
1358,峨眉公寓 1室1厅1厨1卫 58.68m² 整租,1室1厅,58.68㎡,精装,中层(共11层),整租,玄武-玄武门-峨眉公寓,有家电有家私,南京市中央路小学,4000
1359,清河新寓二村 2室0厅1厨1卫 45.0m² 整租,2室0厅,45㎡,精装,中层(共7层),整租,鼓楼-凤凰西街-清河新寓二村,空房,南京市金陵汇文学校（小学部）,3500
1360,居安里小区 1室1厅1厨1卫 38.88m² 整租,1室1厅,38.88㎡,简装,高层(共6层),整租,玄武-丹凤街-居安里小区 (居安里),距离1号线珠江路站约453米空房,南京师范大学附属小学（珠江路校区）,3300
1361,玉桥国际公寓 1室1厅1厨1卫 54.42m² 整租,1室1厅,54.42㎡,精装,高层(共26层),整租,鼓楼-建宁路-玉桥国际公寓,有家电有家私电梯,南京市第六十六中学,2750
1362,积善新寓.丰勤园 4室0厅1厨1卫 20.0m² 合租,4室0厅,20㎡,简装,中层(共7层),合租,建邺-万达广场-积善新寓.丰勤园 (积善新寓丰勤园),距离2号线集庆门大街站约498米有家电有家私,南京市陶行知学校(小学部),1100
1363,大石桥6号小区 1室1厅1厨1卫 18.0m² 整租,1室1厅,18㎡,精装,高层(共4层),整租,玄武-丹凤街-大石桥6号小区 (大石桥6号),空房,南京师范大学附属小学(同仁分校),1800
1364,东大影壁 2室1厅1厨1卫 55.0m² 整租,2室1厅,55㎡,精装,高层(共7层),整租,玄武-珠江路-东大影壁,空房,南京市成贤街小学,3400
1365,申家巷小区 3室1厅1厨1卫 80.3m² 整租,3室1厅,80.3㎡,精装,高层(共7层),整租,秦淮-常府街-申家巷小区 (申家巷),距离3号线常府街站约322米空房,南京市马府街小学,5400
1366,水月秦淮 1室0厅1厨1卫 14.0m² 整租,1室0厅,14㎡,简装,低层(共19层),整租,江宁-百家湖-水月秦淮,距离1号线河定桥站约433米有家私电梯,南京市百家湖小学,1500
1367,武夷名仕园 3室2厅1厨2卫 123.0m² 整租,3室2厅,123㎡,精装,低层(共17层),整租,江宁-江宁大学城-武夷名仕园,电梯空房,南京市齐武路小学,3300
1368,吉兆花园 2室1厅1厨1卫 50.0m² 整租,2室1厅,50㎡,精装,高层(共7层),整租,玄武-丹凤街-吉兆花园,距离1号线珠江路站约213米有家私家电齐全,南京师范大学附属小学(同仁分校),3600
1369,王府园 2室1厅1厨1卫 46.33m² 整租,2室1厅,46.33㎡,精装,高层(共7层),整租,秦淮-升州路-王府园 (王府园小区),距离3号线夫子庙站约495米有家私随时看房,南京市慧园街小学,3500
1370,麒麟山庄 2室1厅1厨2卫 102.8m² 合租,2室1厅,102.8㎡,精装,低层(共16层),合租,江宁-麒麟镇-麒麟山庄,有家电有家私电梯,南京市麒麟中心小学,1200
1371,南方花园 3室1厅1厨2卫 67.5m² 整租,3室1厅,67.5㎡,精装,低层(共11层),整租,江宁-岔路口-南方花园,距离1号线双龙大道站约500米随时看房空房,南京市岔路学校（小学部）,3500
1372,北门桥路高层住宅小区 2室1厅1厨1卫 67.74m² 整租,2室1厅,67.74㎡,精装,中层(共30层),整租,玄武-珠江路-北门桥路高层住宅小区,距离1号线珠江路站约435米电梯空房,南京市洪武北路红十字会小学,4000
1373,老虎桥小区 2室1厅1厨1卫 70.0m² 整租,2室1厅,70㎡,精装,高层(共6层),整租,玄武-珠江路-老虎桥小区 (老虎桥),有家电有家私,南京师范大学附属小学（珠江路校区）,4500
1374,武学园小区 2室2厅0厨1卫 73.0m² 整租,2室2厅,73㎡,精装,高层(共30层),整租,秦淮-新街口-武学园小区,距离1号线张府园站约302米有家私电梯,南京市火瓦巷小学,3500
1375,钱塘路小区 2室1厅1厨1卫 53.0m² 整租,2室1厅,53㎡,简装,低层(共7层),整租,鼓楼-宁海路-钱塘路小区 (钱塘路),空房,南京市琅琊路小学,4300
1376,武夷名仕园 3室2厅1厨2卫 125.0m² 整租,3室2厅,125㎡,精装,高层(共11层),整租,江宁-江宁大学城-武夷名仕园,空房,南京市齐武路小学,3200
1377,回龙桥13号院 2室1厅1厨1卫 52.0m² 整租,2室1厅,52㎡,精装,低层(共6层),整租,鼓楼-三牌楼-回龙桥13号院,空房,南京市回龙桥小学,3850
1378,莱蒙水榭春天花园 2室2厅1厨1卫 88.0m² 整租,2室2厅,88㎡,精装,低层(共26层),整租,建邺-奥体-莱蒙水榭春天花园 (莱蒙水榭春天),有家私电梯,南京市金陵中学实验小学,6500
1379,太平北路小区 2室1厅1厨1卫 74.0m² 整租,2室1厅,74㎡,简装,低层(共22层),整租,玄武-珠江路-太平北路小区 (太平北路),距离3号线鸡鸣寺站约324米电梯空房,南京市成贤街小学,4800
1380,佳和园 2室2厅1厨1卫 73.0m² 整租,2室2厅,73㎡,精装,中层(共26层),整租,建邺-万达广场-佳和园,有家私电梯,南京市科睿小学,3900
1381,汇景和园 3室1厅1厨1卫 88.0m² 整租,3室1厅,88㎡,简装,中层(共20层),整租,秦淮-洪家园-汇景和园,电梯空房,南京市佳营小学,2800
1382,天目路小区 3室1厅0厨1卫 81.43m² 整租,3室1厅,81.43㎡,精装,中层(共6层),整租,鼓楼-宁海路-天目路小区 (天目路),空房,南京市琅琊路小学,5600
1383,翰香苑 3室1厅1厨1卫 89.0m² 整租,3室1厅,89㎡,简装,中层(共5层),整租,江宁-江宁大学城-翰香苑,有家电有家私,南京市齐武路小学,2500
1384,湖滨公寓 4室1厅1厨1卫 130.0m² 整租,4室1厅,130㎡,简装,低层(共3层),整租,江宁-百家湖-湖滨公寓,有家私家电齐全,南京市百家湖小学,6500
